"laufkont","laufzeit","moral","verw","hoehe","sparkont","beszeit","rate","famges","buerge","wohnzeit","verm","alter","weitkred","wohn","bishkred","beruf","pers","telef","gastarb","kredit"
1,0.14285714285714285,0.5,0.30000000000000004,0.05433105576372052,0,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.10714285714285715,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.5178571428571429,1,0.1,0.3844500771434869,0,0.75,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.28571428571428575,1,0.5,0.3333333333333333,1,1,1,1,1
1,0.03571428571428571,1,0,0.35733965175225924,0,0.75,0,0.6666666666666667,0,0.6666666666666667,1,0.46428571428571425,1,0.5,0.3333333333333333,1,0,1,1,1
1,0.7857142857142857,0.25,0.9,0.1836566012783778,0,0.5,0,0.3333333333333333,0,0,0,0.14285714285714285,0.5,0.5,0,0.6666666666666667,1,0,1,1
1,0.4642857142857143,0.5,0.30000000000000004,0.11334582323121005,0.5,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.19642857142857145,0,0.5,0,1,1,0,1,1
1,0.4285714285714286,0.25,0.1,0.41591359929468813,1,0.25,0.6666666666666667,0.6666666666666667,1,1,0,0.37499999999999994,0,0,0.3333333333333333,0.6666666666666667,0,1,1,1
0,0.3571428571428571,0.5,0.2,0.41023804275953274,1,0.25,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1,0.5,0,0.6666666666666667,1,1,0,1
0,0.14285714285714285,0.5,0.30000000000000004,0.04579016971567115,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0,0.01785714285714285,1,0,0,1,0,1,1,1
0.3333333333333333,0.19642857142857142,0.5,0.30000000000000004,0.06435970905884947,1,0.25,1,0.6666666666666667,0,0,0.3333333333333333,0.07142857142857145,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.7857142857142857,0.25,0,0.6553339210932334,1,0,1,0.6666666666666667,0.5,1,1,0.30357142857142855,1,1,0,1,1,1,1,1
1,0.08928571428571427,0.5,0.30000000000000004,0.13648886929689225,0.25,1,0.6666666666666667,0.6666666666666667,0.5,1,0.6666666666666667,0.28571428571428575,1,0.5,0,0.6666666666666667,1,1,1,1
0.6666666666666667,0.03571428571428571,1,0,0.05636984791712586,0,0.5,0,0.6666666666666667,0,0,0,0.9821428571428572,1,0.5,0.6666666666666667,0,0,0,0,1
0.3333333333333333,0.08928571428571427,0.5,0,0.07014547057527,1,0.25,1,0.6666666666666667,0,0.3333333333333333,0,0.28571428571428575,1,0.5,0,0,1,0,1,1
1,0.10714285714285712,0.5,0.1,0.14464403791051356,1,0.25,0,0.3333333333333333,0,1,0,0.21428571428571425,1,0,0,0.6666666666666667,1,0,1,1
0,0.7678571428571428,0.5,0,0.5756006171478951,0,0.25,0,0.3333333333333333,0,0,0,0.28571428571428575,1,0.5,0,0.3333333333333333,1,1,1,1
0.6666666666666667,0.4642857142857143,1,0.30000000000000004,0.1862464183381089,1,1,1,0.6666666666666667,0,1,0.3333333333333333,0.5357142857142858,0.5,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.3571428571428571,0.75,0.1,0.24261626625523475,0,0.75,0.6666666666666667,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.28571428571428575,1,0.5,0.3333333333333333,0.3333333333333333,1,1,1,1
1,0.4107142857142857,0.75,0.1,0.4593894644037911,0.75,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.3571428571428571,1,0.30000000000000004,0.06832708838439498,0.75,0.5,1,0.3333333333333333,0,0,0,0.42857142857142855,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
0,0.24999999999999997,0.5,0,0.22614062155609432,0.25,0.5,0.6666666666666667,0.6666666666666667,0,1,0.6666666666666667,0.28571428571428575,1,0.5,0,0.3333333333333333,0,1,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.05521269561384175,0,1,1,0.6666666666666667,0,0,0,0.30357142857142855,1,0.5,0,1,1,1,1,1
1,0.03571428571428571,0,0.30000000000000004,0.00826537359488649,0,1,1,1,0,1,0.6666666666666667,0.35714285714285715,1,0.5,0,0.3333333333333333,1,0,1,1
0,0.4642857142857143,0.5,0.1,0.1973220189552568,0,0.5,1,0,0,1,0.3333333333333333,0.37499999999999994,1,0.5,0,1,1,1,1,1
0.3333333333333333,0.14285714285714285,0.5,0,0.02253691866872383,0,0.75,0.3333333333333333,1,0,0.6666666666666667,0.6666666666666667,0.10714285714285715,0,0.5,0,0.3333333333333333,1,0,1,0
0,0.3571428571428571,0.5,0.30000000000000004,0.11615605025347146,0,1,1,0.6666666666666667,0,1,0,0.8035714285714286,0,0,0,0.3333333333333333,1,0,1,1
1,0.625,0.5,0.1,0.12635001102049814,0.5,0.5,1,0.6666666666666667,0,1,0.6666666666666667,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.24999999999999997,1,0.30000000000000004,0.019451179193299535,0.5,1,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.23214285714285715,0,0.5,0.3333333333333333,1,1,1,1,1
1,0.03571428571428571,0.25,0.30000000000000004,0.0812210711924179,0.5,1,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.46428571428571425,0,0.5,0,0.3333333333333333,0,0,1,1
1,0.24999999999999997,1,0.30000000000000004,0.08397619572404673,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.0892857142857143,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.75,0.2,0.2135221512012343,0.25,0.5,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.28571428571428575,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.19642857142857142,0.5,0.5,0.12976636543971787,0.25,0.5,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0,0.10714285714285715,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.3035714285714286,0.5,0.1,0.27396958342517086,1,0.5,0,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.125,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.24999999999999997,0.75,0,0.14453383292924843,1,1,1,0.6666666666666667,0,1,0.6666666666666667,0.42857142857142855,1,0.5,0,0.6666666666666667,0,0,1,1
0.3333333333333333,0.24999999999999997,0.75,0.5,0.32664756446991405,0,0.5,0.3333333333333333,0.6666666666666667,0,1,0,0.44642857142857145,1,0.5,0,0.3333333333333333,0,1,1,1
1,0.14285714285714285,0.5,0.30000000000000004,0.02909411505400044,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.33928571428571425,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.5714285714285714,0.5,0.30000000000000004,0.18288516640952174,0,1,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.16071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
0.6666666666666667,0.19642857142857142,0.5,0.9,0.13285210491514216,0,0.75,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.125,1,0,0,0.6666666666666667,1,1,1,1
0,0.19642857142857142,0.75,0.2,0.1855300859598854,0,1,0,0.3333333333333333,0,1,0.3333333333333333,0.14285714285714285,1,0.5,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.10714285714285712,1,0.2,0.10304165748291823,0,0.25,0,0.3333333333333333,0,0.6666666666666667,0,0.07142857142857145,1,0,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.01785714285714285,0.5,0.9,0.17478510028653294,0,0.75,0,0.6666666666666667,0,1,0,0.9821428571428572,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.08928571428571427,0.5,0.2,0.057141282785981934,0,1,0,0.6666666666666667,0,1,0.6666666666666667,0.01785714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.08928571428571427,0.5,0.30000000000000004,0.10149878774520608,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0,0.32142857142857145,1,0.5,0,0.3333333333333333,0,0,1,1
1,0.5714285714285714,0.5,0,0.034879876570420985,0.5,1,1,0.6666666666666667,0,1,0.3333333333333333,0.30357142857142855,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,1,0.2,0.05411064580119021,0,0.25,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0.0535714285714286,1,0,0.3333333333333333,0.3333333333333333,1,0,1,1
1,0.19642857142857142,0.25,0.30000000000000004,0.07124752038792154,0.25,1,1,0.6666666666666667,0,1,0.6666666666666667,0.26785714285714285,0,0.5,0,0.3333333333333333,0,0,1,1
1,0.03571428571428571,0.5,0.1,0.05289839100727353,0.5,0.5,0.3333333333333333,0.6666666666666667,0,1,0.3333333333333333,0.5535714285714286,1,0,0,0.6666666666666667,1,0,1,1
1,0.03571428571428571,0.5,0.5,0.02115935640290941,0.5,0.75,0.3333333333333333,1,0,1,0,0.07142857142857145,1,0,0,0.3333333333333333,1,0,1,1
1,0.3571428571428571,0.5,0.2,0.14100727352876352,0.5,1,0.6666666666666667,0.6666666666666667,0,1,0.3333333333333333,0.6071428571428572,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.5,0.1,0.13191536257438835,0,1,1,0.6666666666666667,0,1,0.6666666666666667,0.28571428571428575,1,0.5,0,1,1,1,1,1
1,0.14285714285714285,0.25,0.8,0.17472999779590037,0.5,0.5,1,0.3333333333333333,0,0.6666666666666667,0,0.28571428571428575,1,0.5,0,0.3333333333333333,0,0,1,1
1,0.19642857142857142,0.5,0.30000000000000004,0.18139739916244213,0,1,1,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.625,0,0,0,1,1,1,1,1
0.6666666666666667,0.08928571428571427,0.5,0.30000000000000004,0.046837117037690106,0.25,1,0.3333333333333333,0,0,1,0,0.5357142857142858,1,0.5,0,0.6666666666666667,1,0,1,1
0.6666666666666667,0.03571428571428571,0.75,0.30000000000000004,0.022426713687458674,0,0.25,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.17857142857142855,0,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3035714285714286,0.75,0,0.1144478730438616,0,0.5,0,0,0,1,0.3333333333333333,0.49999999999999994,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.03571428571428571,1,0.30000000000000004,0.003416354419219749,0.5,1,1,0.6666666666666667,0,1,0.6666666666666667,0.5892857142857142,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.08928571428571427,0.5,0.30000000000000004,0.13340312982146796,0,0.5,0,0.6666666666666667,0,0.3333333333333333,0,0.23214285714285715,1,0.5,0,0.6666666666666667,0,0,1,1
1,0.19642857142857142,0.5,0.2,0.10717434428036147,0.5,0.5,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666667,0.01785714285714285,1,0,0,0.6666666666666667,1,0,1,1
1,0.03571428571428571,1,0.30000000000000004,0.08937623980603923,1,0.5,0,0.6666666666666667,0,0.3333333333333333,0,0.26785714285714285,1,0.5,0.3333333333333333,0.3333333333333333,0,0,1,1
0.3333333333333333,0.03571428571428571,0.75,0.9,0.06463522151201234,0.25,1,0,0,0,0.3333333333333333,0.6666666666666667,0.21428571428571425,0,0.5,0.3333333333333333,0.6666666666666667,0,0,1,1
1,0.19642857142857142,0.75,0.2,0.03769010359268239,0.75,0.75,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.5714285714285714,0.5,0.1,0.4329402689001543,0,0.5,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.19642857142857145,0,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0.2,0.038957460877231655,0.75,0.25,0,0.3333333333333333,0,1,0,0,1,0,0,0.3333333333333333,1,0,1,1
1,0.24999999999999997,0.75,0.30000000000000004,0.11262949085298656,0,0,0.3333333333333333,1,0,0.6666666666666667,0,0.26785714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.14285714285714285,0.25,0.8,0.0034714569098523267,0,1,1,1,0,0,0.6666666666666667,0.46428571428571425,0,0.5,0,0.3333333333333333,1,0,1,1
0.6666666666666667,0.3571428571428571,0.5,0.30000000000000004,0.26867974432444347,0,0.75,1,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.10714285714285715,0,0.5,0,0.6666666666666667,1,0,1,1
1,0.08928571428571427,1,0.30000000000000004,0.1541767687899493,1,0.5,0,0.6666666666666667,0,0.3333333333333333,0,0.25000000000000006,1,0.5,0.3333333333333333,0.6666666666666667,0,0,1,1
0.6666666666666667,0.08928571428571427,0.5,0.30000000000000004,0.02584306810667842,0,0.5,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0,0.16071428571428575,1,0.5,0,0.3333333333333333,1,0,1,0
1,0.3571428571428571,0.5,0,0.06573727132466388,0.25,1,1,1,0,1,0,0.39285714285714285,1,0,0,0.3333333333333333,1,0,1,1
1,0.03571428571428571,0.25,0,0.027936962750716332,1,0.5,0,0.6666666666666667,1,0.3333333333333333,0,0.125,0.5,0.5,0,0.3333333333333333,0,0,1,1
0,0.3035714285714286,0.5,0.30000000000000004,0.12838880317390344,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.16071428571428575,1,0,0,1,1,1,1,1
1,0.8928571428571428,0,0.1,0.5047388141944016,1,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.35714285714285715,1,0.5,0,0.3333333333333333,0,0,1,1
1,0.14285714285714285,1,0.30000000000000004,0.03603702887370509,1,1,1,0.6666666666666667,0,1,0,0.8214285714285714,1,0.5,1,0.6666666666666667,1,0,1,1
1,0.7857142857142857,1,0.1,0.13637866431562706,1,1,1,0.6666666666666667,0,0.6666666666666667,0.6666666666666667,0.33928571428571425,1,0.5,0.3333333333333333,0.6666666666666667,0,1,1,1
0.3333333333333333,0.3571428571428571,0.5,0,0.050969803835133345,0,0.25,1,0.6666666666666667,0,0,0.3333333333333333,0.125,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,0.5,0.1,0.056424950407758426,1,1,1,0.6666666666666667,0,1,1,0.46428571428571425,0,1,0,0.6666666666666667,0,0,1,1
0.6666666666666667,0.14285714285714285,0.5,0.30000000000000004,0.15098082433325988,0,0.5,0.6666666666666667,1,0,0,0.6666666666666667,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,1,0.30000000000000004,0.05973109984571302,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.21428571428571425,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.03571428571428571,0,0,0.05113511130703108,0.25,0.5,1,0.6666666666666667,0,0,1,0.28571428571428575,0,0,0,0.6666666666666667,1,0,0,1
1,0.10714285714285712,0.5,0,0.07279039012563368,0.5,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,1,0.37499999999999994,1,0,0,0.3333333333333333,0,0,0,1
1,0.14285714285714285,0.5,0.30000000000000004,0.09901917566674014,0.25,0.5,1,0.3333333333333333,0.5,0.3333333333333333,0,0.16071428571428575,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.125,0.5,0.9,0.10282124752038793,0.75,1,0,0,0,0.3333333333333333,0,0.16071428571428575,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.10714285714285712,0.5,0,0.06998016310337228,0,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0,0.21428571428571425,1,0.5,0,0.3333333333333333,0,0,0,1
1,0.3571428571428571,1,0,0.05570861802953493,0.75,1,1,0.3333333333333333,0,1,0,0.32142857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.10714285714285712,0.5,0,0.06292704430240247,0.25,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0,0.28571428571428575,1,0,0,0.3333333333333333,1,0,0,1
0.6666666666666667,0.03571428571428571,1,0,0.05879435750495923,0,1,0,0.6666666666666667,0,1,0,0.48214285714285715,1,0.5,0.3333333333333333,0.6666666666666667,0,0,0,1
1,0.24999999999999997,0.5,0,0.13147454264932773,1,0.75,1,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.23214285714285715,1,0.5,0,0.6666666666666667,1,0,0,1
1,0.3571428571428571,1,0.6000000000000001,0.09097421203438395,1,0.5,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.3214285714285714,0.5,0,0.055488208067004635,1,0.75,1,0.3333333333333333,0,1,0.3333333333333333,0.10714285714285715,1,0,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.75,0,0.024300198368966276,1,1,1,1,0,1,0.6666666666666667,0.625,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.3571428571428571,0.5,0.2,0.08105576372052017,0,0.25,1,0.6666666666666667,0.5,0,0.3333333333333333,0.0892857142857143,1,0.5,0,0.3333333333333333,1,0,0,1
0,0.10714285714285712,1,0,0.041988097862023364,0,0.75,1,0.6666666666666667,0.5,0.6666666666666667,0.3333333333333333,0.5357142857142858,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.10714285714285712,0.5,0.1,0.14172360590698702,0.25,0.5,0,0.6666666666666667,0.5,0.3333333333333333,0,0.23214285714285715,1,0.5,0,0.6666666666666667,0,0,1,1
1,0.14285714285714285,0.5,0.1,0.06265153184923959,0.75,0.75,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.6428571428571428,1,0.5,0,0.6666666666666667,1,0,0,1
0,0.3571428571428571,0.25,0.1,0.18492395856292704,0,0.5,0,0.3333333333333333,1,1,0.6666666666666667,0.0535714285714286,0,0,0,0.6666666666666667,1,0,0,1
1,0.24999999999999997,1,0.1,0.16271765483799866,1,0,0.3333333333333333,0.6666666666666667,0,1,1,0.33928571428571425,1,0.5,0,1,1,1,1,1
1,0.10714285714285712,0.5,0.30000000000000004,0.09080890456248623,0,0.5,0,0.6666666666666667,0,1,0.3333333333333333,0.33928571428571425,1,0.5,0,0.6666666666666667,1,1,0,1
1,0.10714285714285712,0.5,0.6000000000000001,0.024851223275292045,0.5,1,1,0.6666666666666667,0,1,1,0.48214285714285715,1,1,0,0.6666666666666667,1,1,1,1
0.6666666666666667,0.10714285714285712,1,0,0.027826757769451177,0,1,1,0.6666666666666667,0,1,1,0.7857142857142858,1,1,0.3333333333333333,0.6666666666666667,1,1,1,1
0,0.14285714285714285,1,0,0.10166409521710382,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0.3333333333333333,0.19642857142857145,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.10714285714285712,1,0.2,0.09879876570420984,1,0.5,0.3333333333333333,1,0,0,0.6666666666666667,0.125,1,0.5,0.3333333333333333,0.6666666666666667,1,0,0,1
1,0.7857142857142857,1,0.9,0.4051686136213357,1,1,1,0,0,0.3333333333333333,0.6666666666666667,0.48214285714285715,0,0.5,0.3333333333333333,1,0,0,1,1
0,0.14285714285714285,1,0,0.17759532730879435,0,0.5,0.6666666666666667,0.3333333333333333,0.5,0.3333333333333333,0,0.17857142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,0
1,0.5714285714285714,1,0.1,0.5621005069429138,1,1,0.3333333333333333,0.6666666666666667,0,1,1,0.41071428571428575,1,1,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.3571428571428571,0.5,0.1,0.1459113951950628,0,0.5,0.6666666666666667,0.6666666666666667,1,1,1,0.7857142857142858,0,0.5,0,0.6666666666666667,0,1,1,1
1,0.10714285714285712,1,0,0.052622878554110644,0,1,0.6666666666666667,0.6666666666666667,0,1,0,0.23214285714285715,1,0.5,0.3333333333333333,0.3333333333333333,0,0,0,1
0.6666666666666667,0.24999999999999997,0.5,0,0.09284769671589156,0,1,0.6666666666666667,0.3333333333333333,0,0.3333333333333333,0.6666666666666667,0.07142857142857145,1,0.5,0,1,1,0,1,1
1,0.03571428571428571,1,0.2,0.05207185364778488,1,0.5,0,1,0,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
1,0.08928571428571427,0.5,0.2,0.06127396958342517,0,0.5,1,0.3333333333333333,0,0.3333333333333333,0,0.125,1,0,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,0.5,0.30000000000000004,0.11037028873705092,1,0.5,1,0.6666666666666667,0,1,1,0.32142857142857145,1,1,0,0.6666666666666667,1,1,1,1
0.6666666666666667,0.3571428571428571,0.5,0.30000000000000004,0.05411064580119021,0.5,0.5,0.6666666666666667,0.3333333333333333,0,0.6666666666666667,0.6666666666666667,0.6785714285714286,1,0.5,0,0.3333333333333333,1,0,1,1
0.3333333333333333,0.14285714285714285,0,0.8,0.06248622437734186,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0,0.21428571428571425,1,0.5,0,0.3333333333333333,1,1,1,1
0,0.19642857142857142,0.5,0,0.062100506942913816,0,0.5,0.3333333333333333,0.3333333333333333,0,1,0.6666666666666667,0.16071428571428575,1,0,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,1,0.30000000000000004,0.12684593343619133,0.75,1,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.26785714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
0,0.03571428571428571,0.5,0.4,0.0036918668723826334,0,0.25,1,0.3333333333333333,0,0,0,0.14285714285714285,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3035714285714286,0.75,0.2,0.07245977518183822,0.25,0.75,1,0.6666666666666667,0,0.6666666666666667,0,0.26785714285714285,1,0.5,0.3333333333333333,1,1,0,1,1
0,0.4107142857142857,0.5,0.30000000000000004,0.1730218205862905,0,0.5,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.14285714285714285,1,0.5,0,1,1,0,1,1
0.3333333333333333,0.4107142857142857,0.75,0.1,0.3134780692087283,0,1,0,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.19642857142857145,1,0.5,0.3333333333333333,1,1,1,1,1
0.3333333333333333,0.19642857142857142,0.5,0.5,0.06821688340312983,0.25,0.5,1,0.6666666666666667,1,0.3333333333333333,0,0.0535714285714286,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.4642857142857143,1,0.30000000000000004,0.35629270443024025,1,0.75,0.3333333333333333,0.6666666666666667,0,0.6666666666666667,0.3333333333333333,0.30357142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0,0.3035714285714286,0.5,0.2,0.18310557637205205,0,0.75,0,0.3333333333333333,0,1,0.6666666666666667,0.125,1,0,0,0.3333333333333333,1,0,1,1
1,1,1,0,0.7427815737271325,1,1,0.3333333333333333,0.6666666666666667,0,1,1,0.7857142857142858,0,1,0,1,1,1,1,1
0.3333333333333333,0.08928571428571427,0.5,0,0,0,0.5,1,1,0,1,0,0.0535714285714286,1,0,0,0.3333333333333333,1,0,1,1
1,0.6785714285714286,1,0.2,0.20746087723165085,0.5,0.5,1,0.6666666666666667,0,1,0,0.30357142857142855,1,0.5,0.3333333333333333,0.6666666666666667,1,1,1,1
0.3333333333333333,0.08928571428571427,0.5,0.30000000000000004,0.01002865329512894,0,0.5,1,0.6666666666666667,0,0.6666666666666667,0,0.0892857142857143,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.3571428571428571,0.5,0,0.39216442583204764,0,0.5,0,0.6666666666666667,0,1,0.3333333333333333,0.42857142857142855,1,0.5,0,0.3333333333333333,0,0,1,1
0.6666666666666667,0.10714285714285712,0.5,0.4,0.05229226361031519,0,0.5,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.32142857142857145,1,0.5,0,0.6666666666666667,1,1,1,1
0,0.3571428571428571,0.5,0.1,0.13973991624421422,1,1,0.3333333333333333,0.3333333333333333,0,1,0,0.125,1,0,0,0.6666666666666667,1,0,1,1
1,0.19642857142857142,0.5,0.1,0.15169715671148337,0,0.75,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0.5,0,0.6666666666666667,1,0,1,1
0.6666666666666667,0.14285714285714285,1,0,0.06634339872162222,0.5,0,0.3333333333333333,0.6666666666666667,0,1,1,0.8392857142857144,0,1,0.6666666666666667,0,1,0,1,1
0.6666666666666667,0.03571428571428571,1,0.6000000000000001,0.042484020277716555,0,0.5,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0.5535714285714286,1,0.5,0,0.3333333333333333,1,0,1,1
1,0.19642857142857142,1,0.30000000000000004,0.06584747630592903,0,0.5,1,0.6666666666666667,0,1,1,0.28571428571428575,1,1,0.3333333333333333,0.6666666666666667,1,1,1,1
1,0.3571428571428571,0.5,0.2,0.2884615384615385,0.25,0.5,1,0.6666666666666667,0,0,0.6666666666666667,0.10714285714285715,0.5,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.3571428571428571,0.75,0.30000000000000004,0.33761296010579683,0,0.25,0,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.25000000000000006,1,0.5,0,0.6666666666666667,1,0,1,1
1,0.14285714285714285,0.5,0.30000000000000004,0.023749173462640515,0,0.5,1,0.6666666666666667,0,0.3333333333333333,0,0.19642857142857145,0,0.5,0.3333333333333333,0.6666666666666667,1,0,1,1
0.3333333333333333,0.14285714285714285,0.5,0,0.3197046506502094,0,0.75,0.3333333333333333,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1,0.5,0,0.6666666666666667,1,0,1,1
0.3333333333333333,0.4107142857142857,0.5,0.9,0.12409080890456249,0,0.25,1,0.3333333333333333,0,0,0.3333333333333333,0.23214285714285715,1,0.5,0,0.6666666666666667,0,1,1,1
0,0.03571428571428571,0.5,0.1,0.05929027992065242,0.5,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.07142857142857145,1,0,0,0,1,1,1,1
1,0.3571428571428571,0.5,0.30000000000000004,0.160072735287635,0,0.25,1,0.3333333333333333,0,1,0.3333333333333333,0.125,1,0.5,0,0.6666666666666667,1,1,1,1
1,0.24999999999999997,0.5,0.30000000000000004,0.23793255455146572,0,0.25,0.6666666666666667,0.6666666666666667,0,0.3333333333333333,0.6666666666666667,0.23214285714285715,1,0.5,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.7857142857142857,0.5,1,0.28129821467930355,1,0,0.6666666666666667,0.6666666666666667,0,1,1,0.37499999999999994,0,1,0,0,1,1,1,1
0.3333333333333333,0.08928571428571427,0.5,0.9,0.0614392770553229,0,0.5,0.3333333333333333,1,0,0,0,0.14285714285714285,0,0.5,0,0.6666666666666667,1,1,1,1
0.3333333333333333,0.24999999999999997,0.5,0.9,0.09020277716552788,0.75,0.25,0.6666666666666667,1,0,0.6666666666666667,0,0.30357142857142855,0,0.5,0,0.6666666666666667,1,1,1,1
1,0.6785714285714286,0.5,0.30000000000000004,0.37965616045845274,1,0.75,0.3333333333333333,1,0,1,0.3333333333333333,0.17857142857142855,1,0,0,0.6666666666666667,1,1,1,1
1,0.1607142857142857,0.5,0.30000000000000004,0.06243112188670928,0.25,0,0.3333333333333333,0.3333333333333333,0,1,0,0.8035714285714286,1,0.5,0,0.6666666666666667,1,0,1,1
